contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDepth	S1_meanCov	Specy
k49_22634	509	0.591355599214145	2	0.653567880776139	0.179427504367072	NA	NA	NA	0
k49_17417	323	0.662538699690402	2	0.593936619404658	0.160389281826286	NA	NA	NA	0
k49_22921	438	0.641552511415525	2	0.806657646629298	0.180905439941585	NA	NA	NA	0
k49_5619	609	0.635467980295567	2	0.683208020050125	0.179839750892382	NA	NA	NA	0
k49_15688	341	0.609970674486804	2	0.710156405529156	0.181818181818182	NA	NA	NA	0
k49_16604	527	0.373814041745731	1	0.721564805791452	0.0909090909090909	NA	NA	NA	0
k49_15932	406	0.70935960591133	2	0.925430113000102	0.176982591876209	NA	NA	NA	0
k49_9318	258	0.627906976744186	2	0.820267539627108	0.175295503862743	NA	NA	NA	0
k49_1719	271	0.660516605166052	2	0.501321494689662	0.161510604436649	NA	NA	NA	0
k49_18717	462	0.627705627705628	2	0.766611040474676	0.175874125874126	NA	NA	NA	0
k49_22234	253	0.592885375494071	2	0.95070833842685	0.179385831559745	NA	NA	NA	0
k49_21442	246	0.642276422764228	2	0.498227988496112	0.165064032293427	NA	NA	NA	0
k49_4869	317	0.627760252365931	2	0.572884236674593	0.161973719495843	NA	NA	NA	0
k49_17529	314	0.656050955414013	2	0.685301626478097	0.179526355996944	NA	NA	NA	0
k49_6655	515	0.590291262135922	2	1.12977726543402	0.181818181818182	NA	NA	NA	0
k49_23009	379	0.606860158311346	2	0.371266591478491	0.174659389329316	NA	NA	NA	0
k49_746	263	0.653992395437262	2	1.00268960691376	0.180061261172902	NA	NA	NA	0
k49_12180	299	0.474916387959866	2	0.533696243875885	0.156818181818182	NA	NA	NA	0
k49_11719	304	0.608552631578947	2	0.624433221099888	0.161054994388328	NA	NA	NA	0
k49_1781	260	0.646153846153846	2	0.756499345977764	0.161599428591098	NA	NA	NA	0
k49_16204	479	0.607515657620042	2	0.490321465606637	0.167300380228137	NA	NA	NA	0
k49_15288	230	0.68695652173913	2	0.597808441558442	0.177128427128427	NA	NA	NA	0
k49_1241	228	0.62719298245614	2	0.768319956005395	0.170446361934191	NA	NA	NA	0
k49_5174	353	0.558073654390935	2	0.416160574820368	0.163151515151515	NA	NA	NA	0
k49_24287	219	0.584474885844749	2	0.497451117095105	0.175575497463909	NA	NA	NA	0
k49_8130	565	0.635398230088496	2	0.873661065164067	0.17901969711001	NA	NA	NA	0
k49_7431	219	0.621004566210046	2	0.579411728330169	0.175405507355715	NA	NA	NA	0
k49_9175	364	0.653846153846154	2	0.930814246796489	0.176891837352437	NA	NA	NA	0
k49_11940	226	0.694690265486726	2	0.483309682284276	0.162021066256583	NA	NA	NA	0
k49_21209	282	0.631205673758865	2	0.548224553023644	0.166318926974665	NA	NA	NA	0
k49_20981	621	0.610305958132045	2	0.731344759098962	0.177927635844897	NA	NA	NA	0
k49_4613	446	0.683856502242152	2	1.02893506251245	0.174142930240491	NA	NA	NA	0
k49_22082	536	0.625	3	0.771799208962534	0.181594485715876	NA	NA	NA	0
k49_679	285	0.4	5	1.13293503617447	0.2698504632978	NA	NA	NA	0
k49_5823	362	0.588397790055249	2	0.417449670059948	0.15752450281282	NA	NA	NA	0
k49_20745	263	0.638783269961977	2	0.537748917748918	0.173701298701299	NA	NA	NA	0
k49_22599	359	0.618384401114206	2	0.735079242791107	0.174346797270526	NA	NA	NA	0
k49_19721	652	0.639570552147239	2	0.951654637510124	0.174443701411066	NA	NA	NA	0
k49_11273	564	0.634751773049645	2	1.01360606314167	0.177877849704475	NA	NA	NA	0
k49_10246	250	0.616	2	0.568397125471205	0.165560716655607	NA	NA	NA	0
k49_4434	253	0.683794466403162	2	0.735380527520168	0.174597965211684	NA	NA	NA	0
k49_6140	276	0.677536231884058	2	0.498034702799139	0.162785406057384	NA	NA	NA	0
k49_21609	245	0.66530612244898	2	0.465207403543099	0.161495555501701	NA	NA	NA	0
k49_17991	271	0.649446494464945	2	0.471338425634315	0.164469007769201	NA	NA	NA	0
k49_21060	352	0.556818181818182	2	0.610831014577017	0.170484061393152	NA	NA	NA	0
k49_3232	215	0.613953488372093	2	0.341228849739488	0.125782842804119	NA	NA	NA	0
k49_23896	393	0.697201017811705	2	1.09335003764352	0.175374670619236	NA	NA	NA	0
k49_24431	389	0.665809768637532	2	0.931462287712288	0.17962037962038	NA	NA	NA	0
k49_10646	240	0.670833333333333	2	0.400271129545051	0.173019920490185	NA	NA	NA	0
k49_16361	205	0.575609756097561	2	0.423221327758999	0.166173723536737	NA	NA	NA	0
k49_11673	256	0.6015625	2	0.410125562344725	0.150943396226415	NA	NA	NA	0
k49_23116	215	0.609302325581395	2	0.446198115609881	0.17010101010101	NA	NA	NA	0
k49_5863	286	0.63986013986014	2	0.480066108754634	0.172202797202797	NA	NA	NA	0
k49_7145	269	0.598513011152416	2	0.439095833399521	0.173404497535198	NA	NA	NA	0
k49_12296	214	0.705607476635514	2	0.380210616806361	0.176402321083172	NA	NA	NA	0
k49_23578	314	0.646496815286624	2	0.449518620038851	0.152095868858875	NA	NA	NA	0
k49_22795	349	0.6189111747851	2	0.537051044580064	0.16845621570031	NA	NA	NA	0
k49_20549	245	0.587755102040816	2	0.367257071611201	0.153624541190933	NA	NA	NA	0
k49_7943	239	0.682008368200837	2	0.601488818496791	0.174993790187728	NA	NA	NA	0
k49_11484	569	0.369068541300527	1	1.23231021555764	0.0909090909090909	NA	NA	NA	0
k49_685	321	0.570093457943925	2	0.897807233638297	0.180080137845805	NA	NA	NA	0
k49_7338	235	0.676595744680851	2	0.328150881221353	0.158432877896871	NA	NA	NA	0
k49_13707	346	0.578034682080925	2	0.423209841557272	0.169181501647344	NA	NA	NA	0
k49_19143	306	0.676470588235294	2	0.799964767419801	0.173434634529735	NA	NA	NA	0
k49_13758	350	0.482857142857143	5	5.31083334426189	0.267529017583074	NA	NA	NA	0
k49_21017	285	0.6	2	0.511035152530754	0.165005522336901	NA	NA	NA	0
k49_2951	455	0.637362637362637	2	0.73822239986185	0.175966983168491	NA	NA	NA	0
k49_12948	256	0.65625	2	0.519848414518072	0.162925088733537	NA	NA	NA	0
k49_17042	218	0.596330275229358	2	0.397516530123021	0.157378625431364	NA	NA	NA	0
k49_8302	348	0.632183908045977	2	0.734854975994562	0.177416004569767	NA	NA	NA	0
k49_9737	337	0.691394658753709	2	0.693843193843194	0.178691678691679	NA	NA	NA	0
k49_24186	231	0.558441558441558	2	0.750668449197861	0.161007130124777	NA	NA	NA	0
k49_7837	256	0.63671875	2	0.574906081921602	0.175570134333021	NA	NA	NA	0
k49_21783	249	0.626506024096386	2	0.675371100301912	0.178463602817846	NA	NA	NA	0
k49_18591	355	0.554929577464789	2	0.531701224296492	0.167669174316091	NA	NA	NA	0
k49_9973	201	0.567164179104478	2	0.568346705514847	0.17739340305712	NA	NA	NA	0
k49_16324	201	0.651741293532338	2	0.405766597951124	0.160007553464365	NA	NA	NA	0
k49_12062	2575	0.62368932038835	3	1.25259630427088	0.182683123625111	NA	NA	NA	0
k49_20523	543	0.668508287292818	2	0.835427445183543	0.177021081899131	NA	NA	NA	0
k49_2831	353	0.660056657223796	2	0.423690922060025	0.174393678122928	NA	NA	NA	0
k49_12715	248	0.661290322580645	2	0.497871184967959	0.168350168350168	NA	NA	NA	0
k49_19674	589	0.621392190152801	2	0.496724010483166	0.176046854831883	NA	NA	NA	0
k49_9022	240	0.679166666666667	2	0.49350041611163	0.162357983626739	NA	NA	NA	0
k49_15644	259	0.66023166023166	2	0.59995658443552	0.166613873930947	NA	NA	NA	0
k49_8687	379	0.643799472295514	2	0.643507527829105	0.169340463458111	NA	NA	NA	0
k49_2658	213	0.563380281690141	2	0.318755597850425	0.157061688311688	NA	NA	NA	0
k49_1959	201	0.616915422885572	2	0.986118935943471	0.166795069337442	NA	NA	NA	0
k49_693	477	0.637316561844864	2	0.612697063662029	0.172532146892308	NA	NA	NA	0
k49_15809	244	0.684426229508197	2	0.761237084806878	0.171957561888912	NA	NA	NA	0
k49_16312	276	0.416666666666667	1	1.2260101010101	0.0909090909090909	NA	NA	NA	0
k49_7554	201	0.681592039800995	2	0.476110132318705	0.174734530457023	NA	NA	NA	0
k49_22942	229	0.620087336244541	2	0.501790684363298	0.144820414529958	NA	NA	NA	0
k49_7957	240	0.541666666666667	2	0.359653034707541	0.153224652043693	NA	NA	NA	0
k49_2322	211	0.554502369668246	6	18.7605262988601	0.406984588174327	266	621.322863565343	0.83056124084148	0
k49_540	311	0.443729903536977	2	1.12270407062074	0.143189372356039	NA	NA	NA	0
k49_23752	232	0.573275862068966	2	0.471326704545455	0.1664375	NA	NA	NA	0
k49_19391	251	0.565737051792829	2	0.655237154150197	0.174901185770751	NA	NA	NA	0
k49_5345	222	0.617117117117117	2	0.599012145748988	0.165659182922341	NA	NA	NA	0
k49_6015	232	0.702586206896552	2	0.415649896322165	0.155844155844156	NA	NA	NA	0
k49_13572	432	0.6875	2	0.837219310903522	0.173734732087135	NA	NA	NA	0
k49_894	566	0.604240282685512	2	0.768411319360972	0.174918790384573	NA	NA	NA	0
k49_11080	662	0.626888217522659	2	0.663946493540972	0.169675952462838	NA	NA	NA	0
k49_17968	261	0.620689655172414	2	0.538448000879943	0.170378925369851	NA	NA	NA	0
k49_3500	535	0.637383177570093	2	0.851852048679386	0.179032258064516	NA	NA	NA	0
k49_3811	333	0.627627627627628	2	0.510395801591333	0.166328085322499	NA	NA	NA	0
k49_1191	801	0.652933832709114	2	0.880117519946773	0.180149224425682	NA	NA	NA	0
k49_4280	419	0.620525059665871	2	0.574270296620785	0.180247398389947	NA	NA	NA	0
k49_17238	4013	0.60204335908298	2	1.34071205807201	0.181442912093067	NA	NA	NA	0
k49_16794	752	0.642287234042553	3	0.696182684048458	0.182293589940543	NA	NA	NA	0
k49_6539	357	0.65266106442577	2	0.701512913755228	0.168897092754961	NA	NA	NA	0
k49_155	218	0.610091743119266	2	0.441424991049052	0.169513068385249	NA	NA	NA	0
k49_3074	289	0.688581314878893	2	0.298309470415732	0.165867402679547	NA	NA	NA	0
k49_16547	231	0.424242424242424	2	0.670786815523657	0.174982911825017	NA	NA	NA	0
k49_10924	243	0.609053497942387	2	0.610541691424045	0.168783422459893	NA	NA	NA	0
k49_21464	323	0.61609907120743	2	0.531244212561058	0.168751591545709	NA	NA	NA	0
k49_12519	413	0.62953995157385	2	0.946183703503556	0.174856001341888	NA	NA	NA	0
k49_18568	305	0.616393442622951	2	0.514010391189104	0.175054320534218	NA	NA	NA	0
k49_2625	439	0.633257403189066	2	0.44584380041253	0.168601972760179	NA	NA	NA	0
k49_14166	317	0.643533123028391	2	0.772093731597865	0.175184275184275	NA	NA	NA	0
k49_22091	228	0.574561403508772	2	0.343522619909446	0.135743996858857	NA	NA	NA	0
k49_10231	226	0.68141592920354	2	0.648605102407474	0.178909090909091	NA	NA	NA	0
k49_20820	317	0.634069400630915	2	0.404061928926048	0.163093622795115	NA	NA	NA	0
k49_17638	600	0.653333333333333	2	1.05939159291232	0.178605390805424	NA	NA	NA	0
k49_12427	218	0.697247706422018	2	0.503287736749947	0.16800920598389	NA	NA	NA	0
k49_1872	293	0.62457337883959	2	0.389180813432257	0.169790950760056	NA	NA	NA	0
k49_13333	222	0.644144144144144	2	0.677031539888683	0.164066790352505	NA	NA	NA	0
k49_22325	340	0.682352941176471	2	0.504508233636045	0.167589462641333	NA	NA	NA	0
k49_5642	202	0.534653465346535	2	0.315518933409928	0.171677278312349	NA	NA	NA	0
k49_2437	208	0.605769230769231	2	0.306178453237276	0.17035217035217	NA	NA	NA	0
k49_9997	203	0.448275862068966	4	1.59420200160021	0.28840881944159	NA	NA	NA	0
k49_18252	302	0.337748344370861	1	0.527629233511586	0.0909090909090909	NA	NA	NA	0
k49_419	260	0.619230769230769	2	0.567784205524898	0.163317384370016	NA	NA	NA	0
k49_4870	302	0.632450331125828	2	0.331721967483878	0.160075771545438	NA	NA	NA	0
k49_376	270	0.633333333333333	2	0.825874882693065	0.172709865891684	NA	NA	NA	0
k49_17395	203	0.61576354679803	2	0.516248457424928	0.162026476197599	NA	NA	NA	0
k49_9030	253	0.608695652173913	2	0.520760756649675	0.165123330031648	NA	NA	NA	0
k49_22117	584	0.643835616438356	2	0.898395246659524	0.177444336178939	NA	NA	NA	0
k49_16823	246	0.638211382113821	2	0.692687747035574	0.174571805006588	NA	NA	NA	0
k49_5988	238	0.626050420168067	2	0.572588631412161	0.177777777777778	NA	NA	NA	0
k49_12984	228	0.684210526315789	2	0.976191565796398	0.181818181818182	NA	NA	NA	0
k49_8075	280	0.614285714285714	2	0.410293161563928	0.161683953630262	NA	NA	NA	0
k49_17021	292	0.352739726027397	1	0.573525624517125	0.0909090909090909	NA	NA	NA	0
k49_3310	297	0.676767676767677	2	0.598479278074866	0.165625	NA	NA	NA	0
k49_1088	243	0.646090534979424	2	0.565592761080866	0.165652422502299	NA	NA	NA	0
k49_11448	331	0.661631419939577	2	1.04826675849403	0.180160984848485	NA	NA	NA	0
k49_16469	318	0.625786163522013	2	0.388366381760271	0.156740393026815	NA	NA	NA	0
k49_21168	454	0.629955947136564	2	1.04865685385166	0.174650025299376	NA	NA	NA	0
k49_17543	261	0.609195402298851	2	0.774788799744966	0.174730354391371	NA	NA	NA	0
k49_22253	623	0.653290529695024	2	0.701593498235403	0.174144882299389	NA	NA	NA	0
k49_20014	204	0.401960784313726	1	7.09648012154976	0.0909090909090909	NA	NA	NA	0
k49_20385	547	0.630712979890311	2	0.875841571875115	0.178239731452156	NA	NA	NA	0
k49_8423	929	0.640473627556512	2	1.01701145662822	0.176982096666469	NA	NA	NA	0
k49_23770	281	0.608540925266904	3	0.528627873895045	0.17926423090614	NA	NA	NA	0
k49_15211	216	0.689814814814815	2	0.569638444531149	0.175575497463909	NA	NA	NA	0
k49_24339	407	0.643734643734644	2	0.88345910174767	0.180867249904907	NA	NA	NA	0
k49_21799	234	0.585470085470085	2	0.514147953639985	0.148915700833032	NA	NA	NA	0
k49_14667	254	0.673228346456693	2	0.64870007593681	0.17776456077359	NA	NA	NA	0
k49_13853	243	0.641975308641975	2	0.378124346995942	0.156815211289919	NA	NA	NA	0
k49_16635	2611	0.32822673305247	3	2.70562233931101	0.139188381005978	NA	NA	NA	0
k49_2102	223	0.663677130044843	2	0.989806931286725	0.181818181818182	NA	NA	NA	0
k49_17840	503	0.594433399602386	2	0.599717749095769	0.17720823948335	NA	NA	NA	0
k49_21182	455	0.613186813186813	2	0.598967065688607	0.175745668869441	NA	NA	NA	0
k49_8496	265	0.649056603773585	2	0.412799321890231	0.168785759694851	NA	NA	NA	0
k49_12440	356	0.623595505617977	2	0.787192215554074	0.17359413202934	NA	NA	NA	0
k49_21343	236	0.652542372881356	2	0.412751096098783	0.168225997673586	NA	NA	NA	0
k49_18806	274	0.642335766423358	2	0.681526806526806	0.172126868788107	NA	NA	NA	0
k49_18670	216	0.643518518518518	2	0.36203533036447	0.163009404388715	NA	NA	NA	0
k49_22605	311	0.633440514469453	2	0.897429349676541	0.181317305284247	NA	NA	NA	0
k49_4053	645	0.601550387596899	2	0.718021342327668	0.169258784131148	NA	NA	NA	0
k49_9228	824	0.662621359223301	2	0.711157435251743	0.175627037093199	NA	NA	NA	0
k49_13697	628	0.576433121019108	2	0.841207135406031	0.179683576092416	NA	NA	NA	0
k49_22583	259	0.617760617760618	2	0.899533511626483	0.169133168650348	NA	NA	NA	0
k49_3698	626	0.547923322683706	2	0.771487127523236	0.179442035811953	NA	NA	NA	0
k49_6921	357	0.563025210084034	2	0.41115982002058	0.166969270766739	NA	NA	NA	0
k49_18270	369	0.67479674796748	3	0.915594549082378	0.192106666292497	NA	NA	NA	0
k49_19742	278	0.640287769784173	2	0.772989153835114	0.171130450342309	NA	NA	NA	0
k49_21888	620	0.640322580645161	2	0.929054416657723	0.179042315649024	NA	NA	NA	0
k49_11891	380	0.671052631578947	2	0.439526782115154	0.157683144007789	NA	NA	NA	0
k49_14502	586	0.638225255972696	2	0.796715858169617	0.176998110538609	NA	NA	NA	0
k49_286	346	0.502890173410405	3	0.804064285509287	0.198577642985707	NA	NA	NA	0
k49_2044	353	0.657223796033994	2	0.949395368782162	0.178662092624357	NA	NA	NA	0
k49_18943	587	0.637137989778535	2	0.82561281903773	0.180351906158358	NA	NA	NA	0
k49_6961	380	0.660526315789474	2	0.613918892000992	0.170221307110365	NA	NA	NA	0
k49_12706	214	0.635514018691589	2	0.361079029863059	0.167244129131606	NA	NA	NA	0
k49_13297	218	0.605504587155963	2	0.921660355454822	0.176573426573427	NA	NA	NA	0
k49_11111	228	0.600877192982456	2	0.499991305834655	0.178137651821862	NA	NA	NA	0
k49_9703	815	0.67239263803681	2	0.843418103868264	0.17928480950989	NA	NA	NA	0
k49_22160	1001	0.367632367632368	3	2.27016324796698	0.118506493506493	NA	NA	NA	0
k49_7295	525	0.619047619047619	2	0.536723456453592	0.167982826768434	NA	NA	NA	0
k49_6960	465	0.636559139784946	2	0.883121856676255	0.178578797652516	NA	NA	NA	0
k49_12716	937	0.622198505869797	2	0.814882083590141	0.178862198970344	NA	NA	NA	0
k49_12078	211	0.52132701421801	1	0.408529741863076	0.0909090909090909	NA	NA	NA	0
k49_9585	260	0.665384615384615	2	0.609703304825255	0.172541743970315	NA	NA	NA	0
k49_19473	201	0.661691542288557	2	0.482882659862133	0.170087976539589	NA	NA	NA	0
k49_2438	512	0.638671875	2	0.95768032270579	0.180589680589681	NA	NA	NA	0
k49_14512	775	0.607741935483871	2	0.796392806891108	0.18028941739021	NA	NA	NA	0
k49_7965	275	0.458181818181818	2	0.473959407189925	0.149715883318351	NA	NA	NA	0
k49_6709	261	0.344827586206897	1	0.523022432113341	0.0909090909090909	NA	NA	NA	0
k49_9998	654	0.616207951070336	2	0.496327962253559	0.159138351905181	NA	NA	NA	0
k49_3003	391	0.641943734015345	2	0.594648130480215	0.170957583409252	NA	NA	NA	0
k49_4370	487	0.646817248459959	2	0.783392112420403	0.172760818517276	NA	NA	NA	0
k49_14598	922	0.669197396963124	2	0.920551789153031	0.180708628935516	NA	NA	NA	0
k49_6920	224	0.584821428571429	2	0.447508686705125	0.161140296804703	NA	NA	NA	0
k49_7925	1609	0.618396519577377	3	1.25372429055154	0.183657531284582	NA	NA	NA	0
k49_10839	257	0.583657587548638	2	0.321235234723794	0.137564322469983	NA	NA	NA	0
k49_7196	263	0.604562737642586	2	0.536552185016349	0.159114233579018	NA	NA	NA	0
k49_18816	250	0.368	3	0.747696133163262	0.189154328946717	NA	NA	NA	0
k49_19026	250	0.648	2	0.711664219173053	0.176948051948052	NA	NA	NA	0
k49_7958	242	0.661157024793388	2	0.821397069284394	0.18013468013468	NA	NA	NA	0
k49_7123	441	0.428571428571429	4	1.56670886559893	0.273819499341238	NA	NA	NA	0
k49_14069	290	0.63448275862069	2	0.671033133729117	0.175135792217576	NA	NA	NA	0
k49_19284	389	0.601542416452442	2	0.942873893508672	0.181222707423581	NA	NA	NA	0
k49_21663	201	0.621890547263682	2	0.618551173597045	0.177648040033361	NA	NA	NA	0
k49_15201	568	0.605633802816901	2	0.590018367708242	0.173093520403647	NA	NA	NA	0
k49_14876	217	0.585253456221198	2	0.377267224906709	0.16739531331806	NA	NA	NA	0
k49_22852	451	0.629711751662971	2	0.545146587829515	0.175324675324675	NA	NA	NA	0
k49_14600	404	0.643564356435644	2	0.860092357908951	0.178046843985709	NA	NA	NA	0
k49_24251	1375	0.657454545454545	2	0.980943116905262	0.180732964630298	NA	NA	NA	0
k49_13099	224	0.616071428571429	2	0.581289969261209	0.16355598346465	NA	NA	NA	0
k49_2862	245	0.583673469387755	2	0.594714057871953	0.173160173160173	NA	NA	NA	0
k49_2331	279	0.6415770609319	2	0.642516336479618	0.170401976407578	NA	NA	NA	0
k49_2710	314	0.627388535031847	2	0.380513266637668	0.150930356193514	NA	NA	NA	0
k49_14165	1095	0.365296803652968	5	2.28166145712034	0.33969723704871	NA	NA	NA	0
k49_16222	220	0.577272727272727	2	0.415300856348892	0.152838427947598	NA	NA	NA	0
k49_16137	280	0.646428571428571	2	0.577698664435134	0.165824569677415	NA	NA	NA	0
k49_14200	358	0.61731843575419	2	0.95367348700682	0.169472502805836	NA	NA	NA	0
k49_3311	339	0.625368731563422	3	0.583014609892844	0.182202005315553	NA	NA	NA	0
k49_3486	478	0.644351464435146	2	0.84602685856737	0.169537188139731	NA	NA	NA	0
k49_9156	226	0.623893805309734	2	0.3818801738281	0.156163508622525	NA	NA	NA	0
k49_3730	225	0.573333333333333	2	0.73178644811467	0.178546277593107	NA	NA	NA	0
k49_13815	259	0.552123552123552	2	0.459264500950555	0.165024869877554	NA	NA	NA	0
k49_15601	328	0.557926829268293	2	0.486056481195032	0.169340463458111	NA	NA	NA	0
k49_1675	501	0.636726546906188	2	0.843713838121264	0.1761057837926	NA	NA	NA	0
k49_19684	224	0.473214285714286	4	1.81904794728467	0.248771327468078	NA	NA	NA	0
k49_23511	281	0.516014234875445	2	0.439706633000963	0.173746595438765	NA	NA	NA	0
k49_20731	293	0.580204778156997	2	0.977871979652394	0.173356198697445	NA	NA	NA	0
k49_22326	337	0.578635014836795	2	0.667602587300596	0.168476113225598	NA	NA	NA	0
k49_2657	818	0.625916870415648	3	1.05097001104894	0.191115648123467	NA	NA	NA	0
k49_13195	671	0.61698956780924	3	0.810550898028419	0.18289247336893	NA	NA	NA	0
k49_2822	471	0.363057324840764	4	1.3196258240125	0.129761340669755	NA	NA	NA	0
k49_5213	276	0.659420289855073	2	0.413666870042709	0.170530811470409	NA	NA	NA	0
k49_8942	320	0.653125	2	0.671961136791645	0.172645951035782	NA	NA	NA	0
k49_8899	2138	0.624415341440599	2	1.31140633045595	0.179920235940006	NA	NA	NA	0
k49_17396	236	0.63135593220339	2	0.439379548727261	0.165125936902033	NA	NA	NA	0
k49_18280	372	0.661290322580645	2	0.780314116862033	0.179508712996011	NA	NA	NA	0
k49_15364	471	0.641188959660297	2	0.69345057366214	0.167912393533808	NA	NA	NA	0
k49_10359	370	0.610810810810811	2	0.997499073174154	0.178012684989429	NA	NA	NA	0
k49_18697	242	0.607438016528926	2	0.780535827808555	0.172231404958678	NA	NA	NA	0
k49_23063	234	0.564102564102564	2	0.783616383616384	0.179020979020979	NA	NA	NA	0
k49_7284	323	0.606811145510836	2	0.435262915537609	0.173998901935781	NA	NA	NA	0
k49_13670	253	0.660079051383399	2	0.7573665562796	0.169631093544137	NA	NA	NA	0
k49_5402	622	0.622186495176849	2	0.698686665447228	0.1678324492409	NA	NA	NA	0
k49_11699	228	0.614035087719298	2	0.713458631256384	0.164092611508342	NA	NA	NA	0
k49_906	338	0.64792899408284	2	0.583043371722617	0.172037572490403	NA	NA	NA	0
k49_9844	423	0.633569739952719	2	0.859974810323243	0.174057649667406	NA	NA	NA	0
k49_24093	276	0.634057971014493	2	0.752737295278012	0.174793284891005	NA	NA	NA	0
k49_232	248	0.645161290322581	2	0.518165103537933	0.168198842356146	NA	NA	NA	0
k49_18853	231	0.584415584415584	2	0.713274735181428	0.166476120228656	NA	NA	NA	0
k49_9267	232	0.637931034482759	2	0.458145715288573	0.127523441809156	NA	NA	NA	0
k49_22454	641	0.628705148205928	3	0.786670728626904	0.182558591161499	NA	NA	NA	0
k49_20957	332	0.605421686746988	2	0.511095645927106	0.157926343319602	NA	NA	NA	0
k49_7303	312	0.583333333333333	2	0.927078539438089	0.175189978560765	NA	NA	NA	0
k49_18680	284	0.640845070422535	2	0.40963937158047	0.15447818667217	NA	NA	NA	0
k49_17950	289	0.681660899653979	2	0.316323272198602	0.158777614095815	NA	NA	NA	0
k49_9774	411	0.605839416058394	2	0.644794577104396	0.176995201896547	NA	NA	NA	0
k49_4281	225	0.635555555555556	2	0.26416439693715	0.133228840125392	NA	NA	NA	0
k49_19032	244	0.622950819672131	2	0.373004857737682	0.152671755725191	NA	NA	NA	0
k49_20908	806	0.650124069478908	2	1.01612748392051	0.179034270903331	NA	NA	NA	0
k49_13270	228	0.666666666666667	2	0.588473426056575	0.161257810925217	NA	NA	NA	0
k49_16636	569	0.650263620386643	2	0.829567893916814	0.178345794946484	NA	NA	NA	0
k49_11052	2424	0.625412541254125	2	1.13712094671211	0.181251311593637	NA	NA	NA	0
k49_3762	1678	0.660905840286055	2	0.992596506443587	0.180579504781793	NA	NA	NA	0
k49_18805	220	0.604545454545454	2	0.328951636673204	0.175574140579846	NA	NA	NA	0
k49_187	421	0.574821852731591	2	0.399736938938698	0.167891601859649	NA	NA	NA	0
k49_7089	216	0.699074074074074	2	0.423808169716368	0.179506933744222	NA	NA	NA	0
k49_20375	238	0.550420168067227	2	0.633984121088309	0.17429659206983	NA	NA	NA	0
k49_10477	617	0.628849270664506	2	0.541266310513625	0.174555282726103	NA	NA	NA	0
k49_23780	497	0.619718309859155	2	0.698990046374126	0.17664730230152	NA	NA	NA	0
k49_22870	438	0.607305936073059	2	0.541417456326036	0.173450397079089	NA	NA	NA	0
k49_8759	287	0.655052264808362	2	0.685227272727273	0.18125	NA	NA	NA	0
k49_5584	249	0.654618473895582	2	0.492080010382055	0.181147266018115	NA	NA	NA	0
k49_15819	268	0.563432835820896	2	0.99929407730862	0.181818181818182	NA	NA	NA	0
k49_16302	265	0.686792452830189	2	0.482240799130918	0.172846948058257	NA	NA	NA	0
k49_14320	255	0.631372549019608	2	0.631922234597294	0.153733581743023	NA	NA	NA	0
k49_12974	1099	0.641492265696087	2	0.800707624863796	0.178991253026425	NA	NA	NA	0
k49_16236	265	0.671698113207547	2	0.717896737408933	0.181184668989547	NA	NA	NA	0
k49_4550	271	0.597785977859779	2	0.629322276489945	0.173425211373596	NA	NA	NA	0
k49_23797	422	0.646919431279621	2	0.684600900597728	0.175366568914956	NA	NA	NA	0
k49_12705	380	0.634210526315789	2	0.941489549876646	0.180980310012568	NA	NA	NA	0
k49_23544	654	0.587155963302752	2	0.795668664682839	0.176091459867478	NA	NA	NA	0
k49_1552	338	0.609467455621302	2	0.662629754429255	0.163441598625006	NA	NA	NA	0
k49_4477	209	0.555023923444976	2	0.43734038177092	0.158278267414688	NA	NA	NA	0
k49_16719	206	0.650485436893204	2	0.552559548075243	0.162657969832858	NA	NA	NA	0
k49_8451	201	0.502487562189055	5	0.793580172132806	0.263475137967914	NA	NA	NA	0
k49_7150	285	0.652631578947368	2	0.36880737604779	0.146504704773587	NA	NA	NA	0
k49_11204	320	0.64375	2	1.65706575541603	0.181387333046101	NA	NA	NA	0
k49_19861	390	0.633333333333333	2	0.867021130269884	0.171446288166282	NA	NA	NA	0
k49_13908	895	0.616759776536313	2	0.885045831983318	0.18164114366646	NA	NA	NA	0
k49_15531	376	0.611702127659574	3	0.569542716276419	0.180488602007938	NA	NA	NA	0
k49_20270	685	0.551824817518248	3	0.94127809080903	0.184883793360056	NA	NA	NA	0
k49_106	284	0.665492957746479	2	0.450776387542907	0.160841962790528	NA	NA	NA	0
k49_1844	1549	0.642995480955455	2	1.23173681894384	0.180895000242943	NA	NA	NA	0
k49_14625	281	0.640569395017794	2	0.920041539571222	0.169290264271624	NA	NA	NA	0
k49_5674	338	0.633136094674556	2	0.338083194886826	0.157079819261172	NA	NA	NA	0
k49_21976	293	0.641638225255973	2	0.972756013114484	0.174484236728948	NA	NA	NA	0
k49_13386	990	0.655555555555556	2	1.01986551273355	0.180424345671364	NA	NA	NA	0
k49_20943	387	0.599483204134367	2	0.619819929788242	0.170060885996221	NA	NA	NA	0
k49_19436	293	0.617747440273038	2	0.370069521073006	0.175814751286449	NA	NA	NA	0
k49_12747	307	0.644951140065147	2	0.841178513854129	0.169206516027325	NA	NA	NA	0
k49_6155	361	0.664819944598338	2	0.584821605365184	0.170863979292276	NA	NA	NA	0
