name	xstart	xend	ystart	yend	dp	fill
MDL001-Q24C22520006L-RNA-D11-20221223	4428	4446	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	4446	4577	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	4577	4579	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	4579	4718	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	4718	4778	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	4778	4907	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	4907	4942	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	4942	5173	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	5173	5179	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	5179	5307	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	5307	5309	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	5309	5771	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	5771	5791	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	5791	5857	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	5857	5866	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	5866	6004	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6004	6029	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	6029	6275	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6275	6277	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	6277	6564	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6564	6581	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	6581	6663	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6663	6688	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	6688	6820	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6820	6859	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	6859	6909	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	6909	7126	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7126	7183	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7183	7216	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7216	7266	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7266	7269	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7269	7319	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7319	7378	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7378	7473	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7473	7507	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7507	7583	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7583	7630	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7630	7754	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7754	7819	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7819	7869	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	7869	7950	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	7950	8000	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8000	8011	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8011	8061	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8061	8100	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8100	8175	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8175	8184	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8184	8234	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8234	8330	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8330	8420	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8420	8549	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8549	8614	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	8614	8628	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	8628	9079	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9079	9097	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9097	9147	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9147	9211	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9211	9361	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9361	9421	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9421	9492	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9492	9498	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9498	9548	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9548	9561	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9561	9707	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9707	9715	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9715	9765	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9765	9767	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9767	9850	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9850	9851	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9851	9966	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	9966	9987	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	9987	10116	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10116	10161	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10161	10211	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10211	10237	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10237	10675	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10675	10676	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10676	10732	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10732	10735	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10735	10841	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10841	10886	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10886	10936	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	10936	10950	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	10950	11094	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	11094	11188	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	11188	11318	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	11318	11338	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	11338	11584	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	11584	11586	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	11586	11661	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	11661	11735	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	11735	11821	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	11821	11832	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	11832	12035	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12035	12054	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12054	12104	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12104	12225	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12225	12284	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12284	12360	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12360	12454	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12454	12460	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12460	12510	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12510	12530	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12530	12636	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12636	12654	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12654	12765	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	12765	12788	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	12788	13009	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	13009	13020	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	13020	13080	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	13080	13127	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	13127	13177	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	13177	13205	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	13205	13258	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	13258	13338	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	13338	13617	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	13617	13680	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	13680	14097	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	14097	14111	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	14111	14253	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	14253	14256	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	14256	14423	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	14423	14438	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	14438	14801	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	14801	14858	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	14858	15023	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15023	15046	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15046	15295	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15295	15378	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15378	15569	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15569	15623	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15623	15673	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15673	15688	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15688	15770	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15770	15807	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15807	15927	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	15927	15939	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	15939	16009	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16009	16038	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16038	16135	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16135	16146	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16146	16271	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16271	16284	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16284	16334	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16334	16351	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16351	16401	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16401	16407	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16407	16614	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16614	16669	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16669	16794	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16794	16802	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16802	16937	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	16937	16938	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	16938	17497	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	17497	17511	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	17511	17613	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	17613	17623	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	17623	17767	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	17767	17776	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	17776	18219	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	18219	18253	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	18253	18619	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	18619	18623	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	18623	18784	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	18784	18810	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	18810	19008	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	19008	19011	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	19011	19098	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	19098	19101	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	19101	19153	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	19153	19179	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	19179	19267	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	19267	19294	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	19294	19619	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	19619	19639	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	19639	20098	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20098	20101	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20101	20299	6	7	7	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20299	20301	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20301	20351	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20351	20409	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20409	20501	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20501	20534	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20534	20584	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20584	20617	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20617	20688	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20688	20760	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20760	20811	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20811	20840	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20840	20944	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	20944	20990	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	20990	21040	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	21040	21130	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	21130	21238	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	21238	21256	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	21256	21308	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	21308	21326	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	21326	21821	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	21821	21883	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	21883	21933	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	21933	22001	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22001	22051	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22051	22076	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22076	22126	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22126	22127	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22127	22177	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22177	22244	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22244	22301	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22301	22314	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22314	22471	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22471	22473	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22473	22612	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22612	22619	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22619	22834	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	22834	22883	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	22883	23179	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	23179	23198	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	23198	23332	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	23332	23335	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	23335	23875	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	23875	23898	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	23898	24144	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24144	24151	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24151	24245	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24245	24262	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24262	24443	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24443	24446	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24446	24545	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24545	24555	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24555	24646	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24646	24671	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24671	24750	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24750	24845	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	24845	24974	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	24974	25037	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	25037	25182	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	25182	25224	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	25224	25274	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	25274	25292	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	25292	25740	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	25740	25756	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	25756	26209	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	26209	26214	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	26214	26420	6	7	10	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	26420	26432	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	26432	26802	6	7	4	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	26802	26815	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	26815	27068	6	7	5	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	27068	27101	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	27101	27151	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	27151	27180	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	27180	27368	6	7	6	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	27368	27405	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	27405	27572	6	7	3	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	27572	27574	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	27574	28824	6	7	9	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	28824	29370	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	29370	29420	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	29420	29722	6	7	0	grey100
MDL001-Q24C22520006L-RNA-D11-20221223	29722	29771	6	7	2	grey40
MDL001-Q24C22520006L-RNA-D11-20221223	29771	29867	6	7	0	grey100
ZDH221200131R	0	130	7.5	8.5	0	grey100
ZDH221200131R	130	206	7.5	8.5	2	grey40
ZDH221200131R	206	435	7.5	8.5	0	grey100
ZDH221200131R	435	506	7.5	8.5	2	grey40
ZDH221200131R	506	529	7.5	8.5	0	grey100
ZDH221200131R	529	605	7.5	8.5	2	grey40
ZDH221200131R	605	910	7.5	8.5	0	grey100
ZDH221200131R	910	986	7.5	8.5	2	grey40
ZDH221200131R	986	1073	7.5	8.5	0	grey100
ZDH221200131R	1073	1170	7.5	8.5	3	grey40
ZDH221200131R	1170	1237	7.5	8.5	0	grey100
ZDH221200131R	1237	1313	7.5	8.5	2	grey40
ZDH221200131R	1313	1654	7.5	8.5	0	grey100
ZDH221200131R	1654	1774	7.5	8.5	2	grey40
ZDH221200131R	1774	1799	7.5	8.5	0	grey100
ZDH221200131R	1799	1875	7.5	8.5	2	grey40
ZDH221200131R	1875	1997	7.5	8.5	0	grey100
ZDH221200131R	1997	2084	7.5	8.5	3	grey40
ZDH221200131R	2084	2099	7.5	8.5	0	grey100
ZDH221200131R	2099	2343	7.5	8.5	3	grey40
ZDH221200131R	2343	2809	7.5	8.5	0	grey100
ZDH221200131R	2809	2885	7.5	8.5	2	grey40
ZDH221200131R	2885	2981	7.5	8.5	0	grey100
ZDH221200131R	2981	3201	7.5	8.5	2	grey40
ZDH221200131R	3201	3223	7.5	8.5	0	grey100
ZDH221200131R	3223	3299	7.5	8.5	2	grey40
ZDH221200131R	3299	3365	7.5	8.5	0	grey100
ZDH221200131R	3365	3650	7.5	8.5	4	grey40
ZDH221200131R	3650	3728	7.5	8.5	0	grey100
ZDH221200131R	3728	3804	7.5	8.5	2	grey40
ZDH221200131R	3804	4093	7.5	8.5	0	grey100
ZDH221200131R	4093	4169	7.5	8.5	2	grey40
ZDH221200131R	4169	4197	7.5	8.5	0	grey100
ZDH221200131R	4197	4302	7.5	8.5	4	grey40
ZDH221200131R	4302	4313	7.5	8.5	0	grey100
ZDH221200131R	4313	4389	7.5	8.5	2	grey40
ZDH221200131R	4389	4424	7.5	8.5	0	grey100
ZDH221200131R	4424	4813	7.5	8.5	2	grey40
ZDH221200131R	4813	4814	7.5	8.5	0	grey100
ZDH221200131R	4814	4822	7.5	8.5	2	grey40
ZDH221200131R	4822	4857	7.5	8.5	0	grey100
ZDH221200131R	4857	5168	7.5	8.5	2	grey40
ZDH221200131R	5168	5175	7.5	8.5	0	grey100
ZDH221200131R	5175	5250	7.5	8.5	2	grey40
ZDH221200131R	5250	5347	7.5	8.5	0	grey100
ZDH221200131R	5347	5527	7.5	8.5	5	grey40
ZDH221200131R	5527	5607	7.5	8.5	0	grey100
ZDH221200131R	5607	5683	7.5	8.5	2	grey40
ZDH221200131R	5683	5785	7.5	8.5	0	grey100
ZDH221200131R	5785	5861	7.5	8.5	2	grey40
ZDH221200131R	5861	6001	7.5	8.5	0	grey100
ZDH221200131R	6001	6077	7.5	8.5	2	grey40
ZDH221200131R	6077	6247	7.5	8.5	0	grey100
ZDH221200131R	6247	6322	7.5	8.5	2	grey40
ZDH221200131R	6322	6366	7.5	8.5	0	grey100
ZDH221200131R	6366	6442	7.5	8.5	2	grey40
ZDH221200131R	6442	6505	7.5	8.5	0	grey100
ZDH221200131R	6505	6722	7.5	8.5	4	grey40
ZDH221200131R	6722	7078	7.5	8.5	0	grey100
ZDH221200131R	7078	7154	7.5	8.5	2	grey40
ZDH221200131R	7154	7224	7.5	8.5	0	grey100
ZDH221200131R	7224	7300	7.5	8.5	2	grey40
ZDH221200131R	7300	7304	7.5	8.5	0	grey100
ZDH221200131R	7304	7380	7.5	8.5	2	grey40
ZDH221200131R	7380	7420	7.5	8.5	0	grey100
ZDH221200131R	7420	7496	7.5	8.5	2	grey40
ZDH221200131R	7496	7509	7.5	8.5	0	grey100
ZDH221200131R	7509	7585	7.5	8.5	2	grey40
ZDH221200131R	7585	7586	7.5	8.5	0	grey100
ZDH221200131R	7586	7662	7.5	8.5	3	grey40
ZDH221200131R	7662	7758	7.5	8.5	0	grey100
ZDH221200131R	7758	7961	7.5	8.5	2	grey40
ZDH221200131R	7961	7989	7.5	8.5	0	grey100
ZDH221200131R	7989	8077	7.5	8.5	3	grey40
ZDH221200131R	8077	8106	7.5	8.5	0	grey100
ZDH221200131R	8106	8263	7.5	8.5	5	grey40
ZDH221200131R	8263	8354	7.5	8.5	0	grey100
ZDH221200131R	8354	8430	7.5	8.5	2	grey40
ZDH221200131R	8430	8674	7.5	8.5	0	grey100
ZDH221200131R	8674	8753	7.5	8.5	3	grey40
ZDH221200131R	8753	9111	7.5	8.5	0	grey100
ZDH221200131R	9111	9187	7.5	8.5	2	grey40
ZDH221200131R	9187	9263	7.5	8.5	0	grey100
ZDH221200131R	9263	9339	7.5	8.5	2	grey40
ZDH221200131R	9339	9452	7.5	8.5	0	grey100
ZDH221200131R	9452	9528	7.5	8.5	2	grey40
ZDH221200131R	9528	9687	7.5	8.5	0	grey100
ZDH221200131R	9687	9763	7.5	8.5	2	grey40
ZDH221200131R	9763	9886	7.5	8.5	0	grey100
ZDH221200131R	9886	9983	7.5	8.5	3	grey40
ZDH221200131R	9983	10393	7.5	8.5	0	grey100
ZDH221200131R	10393	10548	7.5	8.5	3	grey40
ZDH221200131R	10548	10564	7.5	8.5	0	grey100
ZDH221200131R	10564	10676	7.5	8.5	2	grey40
ZDH221200131R	10676	10813	7.5	8.5	0	grey100
ZDH221200131R	10813	10889	7.5	8.5	2	grey40
ZDH221200131R	10889	10909	7.5	8.5	0	grey100
ZDH221200131R	10909	11006	7.5	8.5	3	grey40
ZDH221200131R	11006	11125	7.5	8.5	0	grey100
ZDH221200131R	11125	11199	7.5	8.5	2	grey40
ZDH221200131R	11199	11289	7.5	8.5	0	grey100
ZDH221200131R	11289	11399	7.5	8.5	4	grey40
ZDH221200131R	11399	11465	7.5	8.5	0	grey100
ZDH221200131R	11465	11541	7.5	8.5	2	grey40
ZDH221200131R	11541	11624	7.5	8.5	0	grey100
ZDH221200131R	11624	11847	7.5	8.5	3	grey40
ZDH221200131R	11847	11848	7.5	8.5	0	grey100
ZDH221200131R	11848	11924	7.5	8.5	2	grey40
ZDH221200131R	11924	11992	7.5	8.5	0	grey100
ZDH221200131R	11992	12068	7.5	8.5	2	grey40
ZDH221200131R	12068	12078	7.5	8.5	0	grey100
ZDH221200131R	12078	12159	7.5	8.5	3	grey40
ZDH221200131R	12159	12170	7.5	8.5	0	grey100
