contig	length	gc	frequency	meanDepth	meanCov	S1_fre	S1_meanDep	S1_meanCov	Specy
k51_7810	235	0.306382978723404	1	0.582875457875457	0.124084249084249	NA	NA	NA	0
k51_17402	220	0.322727272727273	1	1.84847266881029	0.125	NA	NA	NA	0
k51_22309	219	0.484018264840183	1	2.71970858895705	0.125	NA	NA	NA	0
k51_10	252	0.46031746031746	1	2.26544943820225	0.125	NA	NA	NA	0
k51_15718	338	0.420118343195266	2	3.15007256568317	0.140378688132144	NA	NA	NA	0
k51_21787	241	0.419087136929461	2	1.54309910956252	0.176829268292683	NA	NA	NA	0
k51_3795	373	0.466487935656836	1	3.15635813148789	0.125	NA	NA	NA	0
k51_2098	252	0.503968253968254	1	1.79083806818181	0.125	NA	NA	NA	0
k51_5922	266	0.481203007518797	2	1.92595456458543	0.153568422288997	NA	NA	NA	0
k51_1453	246	0.40650406504065	1	3.21716101694915	0.125	NA	NA	NA	0
k51_8201	471	0.403397027600849	1	2.21925036390101	0.125	NA	NA	NA	0
k51_20905	314	0.39171974522293	2	0.786263036548113	0.143791148880917	NA	NA	NA	0
k51_7283	200	0.375	1	3.62781350482315	0.125	NA	NA	NA	0
k51_4695	324	0.385802469135802	1	3.17871485943775	0.125	NA	NA	NA	0
k51_9947	460	0.36304347826087	1	1.65790529695024	0.125	NA	NA	NA	0
k51_6893	954	0.366876310272537	1	3.23767361111111	0.125	NA	NA	NA	0
k51_11035	607	0.408566721581549	4	6.3206730514738	0.19650647805394	103	2.82772446004971	0.170607689546548	0
k51_6407	291	0.405498281786942	1	2.27373798076923	0.125	NA	NA	NA	0
k51_24693	235	0.391489361702128	1	0.779910714285714	0.125	NA	NA	NA	0
k51_11306	309	0.440129449838188	1	4.21611445783132	0.125	NA	NA	NA	0
k51_14808	266	0.368421052631579	1	1.02114243323442	0.125	NA	NA	NA	0
k51_1695	244	0.426229508196721	1	2.37392550143266	0.125	NA	NA	NA	0
k51_11782	369	0.588075880758808	2	2.44415154797822	0.171087533156499	NA	NA	NA	0
k51_25523	270	0.374074074074074	1	0.847437888198758	0.125	NA	NA	NA	0
k51_5019	201	0.398009950248756	1	2.43462897526501	0.125	NA	NA	NA	0
k51_16969	290	0.451724137931034	1	3.91801385681294	0.125	NA	NA	NA	0
k51_4438	515	0.415533980582524	1	1.765625	0.124644886363636	NA	NA	NA	0
k51_14634	209	0.454545454545455	1	2.48665048543689	0.125	NA	NA	NA	0
k51_5040	235	0.459574468085106	2	2.12141188251001	0.151785714285714	NA	NA	NA	0
k51_3516	664	0.466867469879518	2	4.36273694887905	0.133954213670509	NA	NA	NA	0
k51_2860	232	0.435344827586207	2	5.93238031914894	0.152127659574468	NA	NA	NA	0
k51_586	237	0.316455696202532	2	0.715641922382671	0.1515625	NA	NA	NA	0
k51_15330	453	0.322295805739514	6	3.80318672312165	0.417994258766035	8	0.228351463014089	0.0186901183013204	1
k51_26431	247	0.425101214574899	1	3.28557180851064	0.125	NA	NA	NA	0
k51_19909	203	0.433497536945813	1	0.922520661157025	0.125	NA	NA	NA	0
k51_15098	303	0.610561056105611	2	2.22887323943662	0.181854838709677	NA	NA	NA	0
k51_5924	615	0.349593495934959	1	1.24700881612091	0.125	NA	NA	NA	0
k51_12391	645	0.432558139534884	1	1.82209897610921	0.125	NA	NA	NA	0
k51_1438	203	0.463054187192118	1	1.8576512455516	0.125	NA	NA	NA	0
k51_2574	230	0.526086956521739	1	3.89497245179064	0.125	NA	NA	NA	0
k51_27197	258	0.406976744186047	1	1.54026610644258	0.125	NA	NA	NA	0
k51_13425	450	0.424444444444444	2	3.21109752112189	0.139072847682119	NA	NA	NA	0
k51_3121	260	0.334615384615385	1	0.91015625	0.125	NA	NA	NA	0
k51_4616	204	0.46078431372549	1	1.80824372759856	0.125	NA	NA	NA	0
k51_20161	577	0.429809358752166	2	3.63290495955726	0.135570503889469	NA	NA	NA	0
k51_3417	267	0.378277153558052	1	1.29933234421365	0.125	NA	NA	NA	0
k51_16021	284	0.450704225352113	1	2.03055555555555	0.124074074074074	NA	NA	NA	0
k51_1455	222	0.405405405405405	2	2.7780787238676	0.153459821428571	NA	NA	NA	0
k51_21291	578	0.475778546712803	2	4.03061963979417	0.146869639794168	NA	NA	NA	0
k51_8980	222	0.490990990990991	2	2.02980056960072	0.154735682819383	NA	NA	NA	0
k51_22633	228	0.285087719298246	1	1.80877742946709	0.124216300940439	NA	NA	NA	0
k51_2002	319	0.648902821316614	2	2.53745251661919	0.150077160493827	NA	NA	NA	0
k51_12847	233	0.523605150214592	2	1.78175954730744	0.150826003003647	NA	NA	NA	0
k51_12793	675	0.385185185185185	1	1.88711801896734	0.125	NA	NA	NA	0
k51_1616	400	0.6375	2	2.09320754552811	0.17481662591687	NA	NA	NA	0
k51_12716	249	0.401606425702811	1	0.856391585760518	0.125	NA	NA	NA	0
k51_5913	427	0.374707259953162	1	2.82236842105263	0.125	NA	NA	NA	0
k51_3828	347	0.452449567723343	1	2.73804780876494	0.125	NA	NA	NA	0
k51_4910	596	0.375838926174497	1	2.96748633879781	0.125	NA	NA	NA	0
k51_13099	243	0.604938271604938	2	2.15199222035324	0.150914634146341	NA	NA	NA	0
k51_27208	233	0.433476394849785	1	2.46770516717325	0.125	NA	NA	NA	0
k51_21578	330	0.427272727272727	1	2.44875776397515	0.125	NA	NA	NA	0
k51_8686	349	0.495702005730659	2	3.60428240740741	0.203125	NA	NA	NA	0
k51_6362	290	0.455172413793103	1	1.72397094430992	0.125	NA	NA	NA	0
k51_14056	256	0.3125	1	1.5807057057057	0.125	NA	NA	NA	0
k51_7500	249	0.393574297188755	1	0.43161231884058	0.125	NA	NA	NA	0
k51_22734	227	0.299559471365639	1	2.2985248447205	0.125	NA	NA	NA	0
k51_22206	200	0.385	1	1.75922509225092	0.125	NA	NA	NA	0
k51_4949	387	0.418604651162791	2	3.21848776223777	0.141346153846154	NA	NA	NA	0
k51_2648	411	0.603406326034063	2	3.34853164165804	0.238508968609865	NA	NA	NA	0
k51_16159	724	0.406077348066298	2	1.363609142629	0.151162790697674	NA	NA	NA	0
k51_2772	642	0.428348909657321	2	3.13239159081481	0.134883720930233	NA	NA	NA	0
k51_19758	236	0.525423728813559	1	0.78170955882353	0.125	NA	NA	NA	0
k51_26273	486	0.417695473251029	1	4.06604084321475	0.125	NA	NA	NA	0
k51_15402	349	0.358166189111748	1	0.909543325526933	0.125	NA	NA	NA	0
k51_22822	224	0.522321428571429	2	2.47493151428028	0.180676855895196	NA	NA	NA	0
k51_17580	212	0.316037735849057	1	1.26083032490975	0.125	NA	NA	NA	0
k51_16229	334	0.476047904191617	1	2.13752665245203	0.125	NA	NA	NA	0
k51_24446	379	0.372031662269129	1	3.99356312292359	0.125	NA	NA	NA	0
k51_14331	401	0.336658354114713	1	2.03202846975089	0.125	NA	NA	NA	0
k51_7	221	0.339366515837104	1	0.819962686567164	0.125	NA	NA	NA	0
k51_2330	211	0.440758293838863	1	3.93125	0.123529411764706	NA	NA	NA	0
k51_26730	634	0.509463722397476	2	3.55898554940549	0.176970633693972	NA	NA	NA	0
k51_11663	575	0.452173913043478	2	2.65050931720206	0.135733903490474	NA	NA	NA	0
k51_25817	625	0.4432	2	2.75090258325552	0.144557267351385	NA	NA	NA	0
k51_14702	279	0.433691756272401	1	2.077	0.124333333333333	NA	NA	NA	0
k51_15079	238	0.487394957983193	1	2.09507575757576	0.125	NA	NA	NA	0
k51_17940	220	0.472727272727273	1	2.69399350649351	0.125	NA	NA	NA	0
k51_4634	295	0.457627118644068	2	3.49673392810666	0.188327814569536	NA	NA	NA	0
k51_9670	636	0.443396226415094	2	3.53633694982638	0.150856370651403	NA	NA	NA	0
k51_25023	698	0.333810888252149	1	1.54967776584318	0.125	NA	NA	NA	0
k51_1634	204	0.411764705882353	1	1.36837121212121	0.125	NA	NA	NA	0
k51_27861	208	0.519230769230769	1	2.65427215189874	0.125	NA	NA	NA	0
k51_19744	393	0.648854961832061	2	3.11998632154882	0.15875	NA	NA	NA	0
k51_23764	327	0.415902140672783	1	2.82157676348548	0.125	NA	NA	NA	0
k51_18294	337	0.412462908011869	2	2.35288461538461	0.14375	NA	NA	NA	0
k51_11535	218	0.431192660550459	2	0.949129172714079	0.153846153846154	NA	NA	NA	0
k51_9976	239	0.531380753138075	2	0.572607073819017	0.185987903225806	NA	NA	NA	0
k51_2882	226	0.411504424778761	1	1.19493006993007	0.125	NA	NA	NA	0
k51_27870	224	0.428571428571429	1	2.44304281345566	0.125	NA	NA	NA	0
k51_1130	242	0.487603305785124	1	2.921875	0.124002659574468	NA	NA	NA	0
k51_4130	211	0.568720379146919	2	1.8000234962406	0.228794642857143	NA	NA	NA	0
k51_3732	216	0.481481481481481	2	4.002998779258	0.187224669603524	NA	NA	NA	0
k51_15271	866	0.348729792147806	7	2.61193699067491	0.409243323238779	9	0.107455363908058	0.017197152321994	1
k51_11764	308	0.269480519480519	1	0.43299711815562	0.125	NA	NA	NA	0
k51_27983	231	0.337662337662338	1	0.745053956834532	0.115107913669065	NA	NA	NA	0
k51_24212	486	0.403292181069959	2	2.98406299521767	0.150620672803952	NA	NA	NA	0
k51_20414	273	0.417582417582418	2	1.34451506591337	0.173671860761801	NA	NA	NA	0
k51_5789	305	0.426229508196721	1	4.65861553784861	0.124003984063745	NA	NA	NA	0
k51_25889	522	0.371647509578544	8	2.97766919667533	0.486598066237149	9	0.0972780200844297	0.016654321912441	1
k51_4405	279	0.645161290322581	2	2.88741453645594	0.147606382978723	NA	NA	NA	0
k51_2052	252	0.452380952380952	1	2.32193732193732	0.125	NA	NA	NA	0
k51_23110	205	0.419512195121951	1	2.49870689655173	0.125	NA	NA	NA	0
k51_10518	272	0.290441176470588	1	0.964762611275965	0.125	NA	NA	NA	0
k51_2444	265	0.422641509433962	1	1.84936797752809	0.125	NA	NA	NA	0
k51_19413	288	0.506944444444444	1	1.34	0.125	NA	NA	NA	0
k51_13599	377	0.429708222811671	1	2.72755834829444	0.125	NA	NA	NA	0
k51_22602	327	0.431192660550459	1	2.83131578947369	0.125	NA	NA	NA	0
k51_20644	380	0.342105263157895	1	0.89587912087912	0.125	NA	NA	NA	0
k51_26486	260	0.553846153846154	2	2.85293148880106	0.233174524750612	NA	NA	NA	0
k51_2220	288	0.628472222222222	2	2.49874642575939	0.178389830508475	NA	NA	NA	0
k51_22065	214	0.271028037383178	1	1.13498098859316	0.125	NA	NA	NA	0
k51_14261	421	0.444180522565321	2	2.51833570739149	0.140035377358491	NA	NA	NA	0
k51_15920	256	0.44140625	1	1.66024709302325	0.124273255813954	NA	NA	NA	0
k51_25494	209	0.45933014354067	1	2.68915562913908	0.125	NA	NA	NA	0
k51_27043	343	0.419825072886297	1	2.88338264299803	0.125	NA	NA	NA	0
k51_1405	210	0.433333333333333	1	2.35143769968051	0.125	NA	NA	NA	0
k51_20743	211	0.436018957345972	1	1.80974576271186	0.125	NA	NA	NA	0
k51_13078	398	0.314070351758794	1	1.57518975332069	0.125	NA	NA	NA	0
k51_20897	260	0.369230769230769	1	2.38388157894736	0.125	NA	NA	NA	0
k51_25104	369	0.327913279132791	1	1.47804752066116	0.125	NA	NA	NA	0
k51_14270	288	0.270833333333333	1	2.16040640394089	0.124384236453202	NA	NA	NA	0
k51_21599	219	0.374429223744292	2	2.48985403672904	0.153716216216216	NA	NA	NA	0
k51_8743	450	0.333333333333333	1	0.732879924953095	0.125	NA	NA	NA	0
k51_14069	267	0.423220973782772	2	2.28311446917395	0.148698884758364	NA	NA	NA	0
k51_22728	282	0.617021276595745	2	2.86809062372049	0.191176470588235	NA	NA	NA	0
k51_1271	353	0.407932011331445	2	1.22182562566659	0.142907303370786	NA	NA	NA	0
k51_16166	511	0.418786692759295	1	2.82450657894736	0.124177631578947	NA	NA	NA	0
k51_20026	202	0.415841584158416	1	1.70925925925926	0.121296296296296	NA	NA	NA	0
k51_6556	629	0.435612082670906	2	2.0123150207527	0.164968652037618	NA	NA	NA	0
k51_15433	331	0.48036253776435	2	1.93208812637882	0.144086826347305	NA	NA	NA	0
k51_11110	215	0.362790697674419	1	0.991138059701492	0.125	NA	NA	NA	0
k51_17812	227	0.493392070484582	1	0.820167286245354	0.125	NA	NA	NA	0
k51_7550	322	0.43167701863354	2	0.644276631227851	0.144615384615385	NA	NA	NA	0
k51_18180	234	0.487179487179487	1	2.67989614243324	0.125	NA	NA	NA	0
k51_6832	472	0.436440677966102	1	5.74250325945241	0.125	NA	NA	NA	0
k51_26465	244	0.561475409836066	2	3.12153957201086	0.216796875	NA	NA	NA	0
k51_20245	203	0.32512315270936	1	0.586170212765957	0.125	NA	NA	NA	0
k51_1591	238	0.634453781512605	2	2.27699829931972	0.191326530612245	NA	NA	NA	0
k51_22086	337	0.394658753709199	1	2.13543956043956	0.125	NA	NA	NA	0
k51_7528	242	0.330578512396694	1	0.544802867383512	0.125	NA	NA	NA	0
k51_7364	219	0.36986301369863	1	3.09662576687116	0.125	NA	NA	NA	0
k51_13118	201	0.402985074626866	1	3.03829966329966	0.122895622895623	NA	NA	NA	0
k51_18872	411	0.389294403892944	1	1.79751332149201	0.125	NA	NA	NA	0
k51_11269	280	0.403571428571429	2	2.48734486124668	0.169275554315995	NA	NA	NA	0
k51_23652	397	0.360201511335013	2	2.00653656179534	0.156716417910448	NA	NA	NA	0
k51_9097	221	0.3710407239819	1	1.98615635179153	0.125	NA	NA	NA	0
k51_5557	200	0.28	1	3.06353820598006	0.125	NA	NA	NA	0
k51_18468	204	0.524509803921569	1	2.12281468531469	0.125	NA	NA	NA	0
k51_5696	313	0.44408945686901	2	4.27816358024691	0.20679012345679	NA	NA	NA	0
k51_1993	309	0.449838187702265	1	3.08708791208791	0.125	NA	NA	NA	0
k51_2258	326	0.457055214723926	1	2.68598178137651	0.124493927125506	NA	NA	NA	0
k51_4112	259	0.347490347490348	1	0.967271293375395	0.125	NA	NA	NA	0
k51_27344	241	0.464730290456432	1	2.14795918367346	0.125	NA	NA	NA	0
k51_25621	201	0.298507462686567	1	0.491918103448276	0.125	NA	NA	NA	0
k51_5990	496	0.360887096774194	1	0.966221682847896	0.125	NA	NA	NA	0
k51_8182	214	0.439252336448598	1	2.31854838709677	0.125	NA	NA	NA	0
k51_27088	453	0.39514348785872	2	2.88793702236562	0.171095444685466	NA	NA	NA	0
k51_23269	414	0.347826086956522	1	0.82585685483871	0.124495967741935	NA	NA	NA	0
k51_3800	214	0.485981308411215	1	2.67665615141956	0.125	NA	NA	NA	0
k51_16377	230	0.447826086956522	2	0.657491112036384	0.152360515021459	NA	NA	NA	0
k51_21118	775	0.354838709677419	1	2.76230228471002	0.125	NA	NA	NA	0
k51_15375	242	0.429752066115702	1	1.36356466876971	0.125	NA	NA	NA	0
k51_4993	333	0.414414414414414	2	0.944218312324931	0.143973214285714	NA	NA	NA	0
k51_7895	207	0.444444444444444	2	2.31417563600783	0.155357142857143	NA	NA	NA	0
k51_20864	230	0.495652173913044	2	2.61942638328493	0.152360515021459	NA	NA	NA	0
k51_3062	329	0.437689969604863	1	3.21478174603175	0.125	NA	NA	NA	0
k51_12876	336	0.37797619047619	1	2.90512048192771	0.125	NA	NA	NA	0
k51_13637	573	0.460732984293194	1	4.6140590809628	0.125	NA	NA	NA	0
k51_18267	264	0.443181818181818	1	2.86265432098765	0.125	NA	NA	NA	0
k51_21012	230	0.48695652173913	2	4.05741412100321	0.156382978723404	NA	NA	NA	0
k51_23797	287	0.358885017421603	1	1.80208333333334	0.125	NA	NA	NA	0
k51_10572	272	0.397058823529412	1	2.39561518324608	0.125	NA	NA	NA	0
k51_27182	326	0.358895705521472	4	1.62659842603522	0.332940029435649	7	0.071434631296872	0.0138603730374299	1
k51_11929	424	0.424528301886792	1	2.34704213938411	0.124594813614263	NA	NA	NA	0
k51_16738	235	0.451063829787234	1	0.595864661654135	0.125	NA	NA	NA	0
k51_2235	276	0.373188405797101	2	2.41561595982752	0.147849462365591	NA	NA	NA	0
k51_19139	498	0.379518072289157	1	0.841875	0.125	NA	NA	NA	0
k51_16803	302	0.463576158940397	1	1.26185897435897	0.124358974358974	NA	NA	NA	0
k51_14365	267	0.434456928838951	1	2.16186327077747	0.125	NA	NA	NA	0
k51_27948	478	0.282426778242678	1	0.564663023679417	0.125	NA	NA	NA	0
k51_25268	200	0.46	1	3.32328990228013	0.124185667752443	NA	NA	NA	0
k51_7076	308	0.386363636363636	1	1.18685567010309	0.125	NA	NA	NA	0
k51_22531	212	0.476415094339623	1	2.20805369127516	0.125	NA	NA	NA	0
k51_19981	461	0.433839479392625	2	3.57792841332712	0.138739224137931	NA	NA	NA	0
k51_20135	611	0.327332242225859	1	0.86861559139785	0.125	NA	NA	NA	0
k51_11797	570	0.424561403508772	2	3.58432112823756	0.158145580589255	NA	NA	NA	0
k51_11843	231	0.476190476190476	3	1.21267683465959	0.17948717948718	NA	NA	NA	0
k51_22369	320	0.390625	1	1.6993006993007	0.125	NA	NA	NA	0
k51_5615	219	0.296803652968037	1	0.808118081180811	0.125	NA	NA	NA	0
k51_24477	259	0.397683397683398	2	2.10743455414349	0.149332061068702	NA	NA	NA	0
k51_19326	469	0.449893390191898	1	3.01065340909091	0.124644886363636	NA	NA	NA	0
k51_7816	240	0.4625	1	2.45808823529411	0.125	NA	NA	NA	0
k51_4099	302	0.337748344370861	1	1.34288413098236	0.124370277078086	NA	NA	NA	0
k51_3691	431	0.496519721577726	2	3.3580069124424	0.139688940092166	NA	NA	NA	0
k51_7341	302	0.400662251655629	1	0.97458217270195	0.124303621169916	NA	NA	NA	0
k51_17878	416	0.387019230769231	2	1.16655579330462	0.140214797136038	NA	NA	NA	0
k51_15119	225	0.297777777777778	1	1.14236111111111	0.125	NA	NA	NA	0
k51_6700	218	0.422018348623853	1	0.71958174904943	0.125	NA	NA	NA	0
k51_11126	200	0.4	1	0.504424778761063	0.125	NA	NA	NA	0
k51_20010	462	0.417748917748918	1	2.82823871906841	0.124636098981077	NA	NA	NA	0
k51_25934	344	0.462209302325581	1	3.18898221343874	0.124505928853755	NA	NA	NA	0
k51_11570	289	0.363321799307958	1	1.02112188365651	0.125	NA	NA	NA	0
k51_24299	234	0.405982905982906	1	1.03728813559322	0.125	NA	NA	NA	0
k51_18778	315	0.396825396825397	1	3.43944906444906	0.125	NA	NA	NA	0
k51_17200	393	0.409669211195929	2	4.30521797131248	0.141098484848485	NA	NA	NA	0
k51_3275	630	0.514285714285714	1	2.17871428571429	0.124571428571429	NA	NA	NA	0
k51_8160	353	0.447592067988669	1	2.4311122244489	0.125	NA	NA	NA	0
k51_14145	307	0.387622149837134	2	6.33744789922222	0.186713836477987	NA	NA	NA	0
k51_23339	254	0.303149606299213	1	0.565068493150685	0.124143835616438	NA	NA	NA	0
k51_26775	207	0.42512077294686	2	3.43982900943396	0.185141509433962	NA	NA	NA	0
k51_972	367	0.471389645776567	2	3.14962220284802	0.14222972972973	NA	NA	NA	0
k51_23561	282	0.5	1	1.47877984084881	0.125	NA	NA	NA	0
k51_19541	215	0.311627906976744	1	0.523148148148149	0.125	NA	NA	NA	0
k51_3850	800	0.58625	2	3.52067472851662	0.214964370546318	NA	NA	NA	0
k51_23570	213	0.497652582159624	1	1.35009225092251	0.120387453874539	NA	NA	NA	0
k51_10178	212	0.55188679245283	2	4.90640871733308	0.210407239819004	NA	NA	NA	0
k51_22149	232	0.34051724137931	1	0.914930555555555	0.125	NA	NA	NA	0
k51_27954	342	0.359649122807018	1	1.63512793176972	0.125	NA	NA	NA	0
k51_23256	238	0.420168067226891	1	1.79609375	0.125	NA	NA	NA	0
k51_24091	451	0.600886917960089	2	3.68360856139956	0.217681623931624	NA	NA	NA	0
k51_12295	253	0.383399209486166	2	1.27641317016317	0.19375	NA	NA	NA	0
k51_7834	228	0.364035087719298	2	0.80567711274233	0.151238706945229	NA	NA	NA	0
k51_2208	202	0.450495049504951	1	1.52783018867925	0.125	NA	NA	NA	0
k51_15916	223	0.390134529147982	2	0.863856112749919	0.15320796460177	NA	NA	NA	0
k51_27835	282	0.595744680851064	2	3.53237958038381	0.217019543973941	NA	NA	NA	0
k51_3401	287	0.557491289198606	1	1.53652815013405	0.125	NA	NA	NA	0
k51_11339	203	0.349753694581281	1	2.34815436241611	0.125	NA	NA	NA	0
k51_17899	2971	0.41265567149108	7	2.40150095374887	0.420856274027683	13	0.166028082052155	0.0181177298384473	1
k51_21395	383	0.436031331592689	1	2.81116548042705	0.125	NA	NA	NA	0
k51_16832	256	0.43359375	1	2.47565789473685	0.125	NA	NA	NA	0
k51_5359	319	0.398119122257053	1	2.12721238938052	0.125	NA	NA	NA	0
k51_7047	250	0.428	2	1.00148380209194	0.148991840677147	NA	NA	NA	0
k51_22239	364	0.324175824175824	1	0.834575688073395	0.123279816513762	NA	NA	NA	0
k51_27358	311	0.35048231511254	2	1.7096498384111	0.145302547770701	NA	NA	NA	0
k51_1932	369	0.604336043360434	2	3.96216427021162	0.216817010309278	NA	NA	NA	0
k51_10996	407	0.388206388206388	1	2.26693825042881	0.125	NA	NA	NA	0
k51_21512	241	0.427385892116183	2	2.69063284870352	0.151234567901235	NA	NA	NA	0
k51_2294	284	0.338028169014085	1	2.80261557177615	0.125	NA	NA	NA	0
k51_8641	231	0.441558441558442	1	1.27125850340136	0.125	NA	NA	NA	0
k51_25090	299	0.364548494983278	1	1.11290322580645	0.125	NA	NA	NA	0
k51_18337	435	0.379310344827586	1	3.31021229868227	0.124450951683748	NA	NA	NA	0
k51_13395	314	0.407643312101911	2	3.6036155647338	0.145110410094637	NA	NA	NA	0
k51_22356	570	0.352631578947368	1	2.47906403940886	0.125	NA	NA	NA	0
k51_26679	200	0.33	1	0.435825892857143	0.125	NA	NA	NA	0
k51_16623	264	0.420454545454545	1	1.68891242937852	0.125	NA	NA	NA	0
k51_6750	238	0.319327731092437	1	0.666071428571429	0.125	NA	NA	NA	0
k51_9845	285	0.385964912280702	2	3.04082700545172	0.147135416666667	NA	NA	NA	0
k51_6127	349	0.355300859598854	1	2.30471887550201	0.125	NA	NA	NA	0
k51_22031	338	0.437869822485207	1	3.15680914512923	0.125	NA	NA	NA	0
k51_7756	377	0.458885941644562	2	2.45202811435062	0.141776315789474	NA	NA	NA	0
k51_10650	523	0.445506692160612	1	2.45513245033113	0.124668874172185	NA	NA	NA	0
k51_24767	288	0.392361111111111	1	2.06046365914787	0.125	NA	NA	NA	0
k51_13512	415	0.44578313253012	2	4.15162872841444	0.155357142857143	NA	NA	NA	0
k51_3080	546	0.474358974358974	1	3.9969298245614	0.125	NA	NA	NA	0
k51_7457	351	0.378917378917379	2	2.83161358263128	0.143008474576271	NA	NA	NA	0
k51_9970	270	0.307407407407407	1	0.53508064516129	0.125	NA	NA	NA	0
k51_23236	1026	0.334307992202729	1	1.8229537366548	0.125	NA	NA	NA	0
k51_5817	219	0.310502283105023	1	0.425619834710744	0.125	NA	NA	NA	0
k51_11359	251	0.258964143426295	1	0.844660194174757	0.124190938511327	NA	NA	NA	0
k51_27801	370	0.494594594594595	1	4.21339897260274	0.125	NA	NA	NA	0
k51_19690	494	0.445344129554656	2	5.14169453602805	0.137826961770624	NA	NA	NA	0
k51_952	243	0.460905349794239	1	1.58816614420062	0.125	NA	NA	NA	0
k51_27855	278	0.352517985611511	1	1.67974934036939	0.125	NA	NA	NA	0
k51_9676	235	0.417021276595745	2	3.32267231229056	0.176741803278688	NA	NA	NA	0
k51_2292	203	0.635467980295567	2	1.95524849603501	0.225056398687449	NA	NA	NA	0
k51_14762	254	0.448818897637795	1	3.22058823529411	0.125	NA	NA	NA	0
k51_16744	260	0.488461538461538	1	2.89074803149606	0.125	NA	NA	NA	0
k51_5707	648	0.424382716049383	2	3.31325337052976	0.134792626728111	NA	NA	NA	0
k51_15200	204	0.367647058823529	1	0.912350597609561	0.12300796812749	NA	NA	NA	0
k51_23517	298	0.412751677852349	2	1.22969646632437	0.14520537601933	NA	NA	NA	0
k51_21898	238	0.411764705882353	2	2.4009165731388	0.19826505798728	NA	NA	NA	0
k51_27934	219	0.474885844748858	2	4.86532654658443	0.208913010466311	NA	NA	NA	0
k51_2336	259	0.459459459459459	1	2.07268258426966	0.125	NA	NA	NA	0
k51_24313	252	0.575396825396825	2	2.88513841430199	0.191509433962264	NA	NA	NA	0
k51_11603	295	0.396610169491525	1	5.75815217391304	0.125	NA	NA	NA	0
k51_25710	355	0.425352112676056	1	2.31361386138614	0.124257425742574	NA	NA	NA	0
k51_11704	381	0.530183727034121	2	3.95950226244343	0.189964447317388	NA	NA	NA	0
k51_17993	261	0.325670498084291	1	1.085546875	0.125	NA	NA	NA	0
k51_17916	308	0.438311688311688	2	1.86319162899793	0.145498392282958	NA	NA	NA	0
k51_5077	278	0.413669064748201	2	2.66389630904944	0.147686832740213	NA	NA	NA	0
k51_1136	251	0.426294820717131	1	2.38458806818181	0.125	NA	NA	NA	0
k51_23603	425	0.428235294117647	2	3.23597880254225	0.154651162790698	NA	NA	NA	0
k51_13898	202	0.599009900990099	2	2.18912832827772	0.245348837209302	NA	NA	NA	0
k51_12611	244	0.471311475409836	1	2.54903314917127	0.125	NA	NA	NA	0
k51_13214	211	0.265402843601896	1	2.23911290322581	0.125	NA	NA	NA	0
k51_11517	205	0.478048780487805	1	2.35844370860928	0.125	NA	NA	NA	0
k51_3273	318	0.468553459119497	1	2.3159645232816	0.121674057649667	NA	NA	NA	0
k51_10819	244	0.422131147540984	1	1.81195014662756	0.125	NA	NA	NA	0
k51_14201	603	0.517412935323383	2	4.26598070357998	0.202889774573602	NA	NA	NA	0
k51_22005	236	0.529661016949153	2	3.05662822932642	0.213775510204082	NA	NA	NA	0
k51_8091	213	0.328638497652582	1	0.826923076923076	0.125	NA	NA	NA	0
k51_22051	384	0.296875	1	1.82674199623352	0.125	NA	NA	NA	0
k51_20790	1586	0.605926860025221	2	4.41411892024123	0.232682060390764	NA	NA	NA	0
k51_16413	209	0.291866028708134	1	0.8125	0.125	NA	NA	NA	0
k51_16496	271	0.439114391143911	2	3.73110388236539	0.155621892520893	NA	NA	NA	0
k51_18357	893	0.358342665173572	8	3.08501634988506	0.446962526363336	9	0.10057067988967	0.0160552846449828	1
k51_22662	271	0.409594095940959	1	3.01018518518519	0.125	NA	NA	NA	0
k51_23589	280	0.296428571428571	1	1.24131944444445	0.125	NA	NA	NA	0
k51_7697	251	0.350597609561753	1	2.36888586956521	0.125	NA	NA	NA	0
k51_15899	320	0.428125	1	1.43961352657005	0.125	NA	NA	NA	0
k51_12441	222	0.355855855855856	2	3.16845132743363	0.153333333333333	NA	NA	NA	0
k51_12173	265	0.415094339622642	1	1.67937853107345	0.125	NA	NA	NA	0
k51_19166	293	0.337883959044369	1	0.867231638418079	0.125	NA	NA	NA	0
k51_7380	465	0.602150537634409	2	2.00778056438713	0.184599156118144	NA	NA	NA	0
k51_22129	283	0.45583038869258	1	1.57787958115184	0.125	NA	NA	NA	0
k51_27338	224	0.308035714285714	1	2.74961180124224	0.125	NA	NA	NA	0
k51_346	607	0.337726523887974	1	1.95336943441636	0.124699157641396	NA	NA	NA	0
k51_12314	233	0.356223175965665	2	0.627106696826813	0.152012711864407	NA	NA	NA	0
k51_24711	354	0.398305084745763	1	1.19893973214286	0.125	NA	NA	NA	0
k51_8662	460	0.443478260869565	2	3.30681050537478	0.138768898488121	NA	NA	NA	0
k51_11589	320	0.415625	1	2.00054945054945	0.125	NA	NA	NA	0
k51_6386	207	0.473429951690821	1	3.03253968253967	0.125	NA	NA	NA	0
k51_14009	313	0.463258785942492	1	2.84512061403509	0.125	NA	NA	NA	0
k51_9485	369	0.430894308943089	1	1.54646464646465	0.125	NA	NA	NA	0
k51_15772	260	0.388461538461538	4	10.1494018967641	0.227318038763333	87	3.49622624061459	0.150193809077057	0
